"","user_id","status_id","created_at","screen_name","text","is_retweet","country","country_code","location"
"13","336590824","1304910432986161153",2020-09-12 22:31:05,"dnaRtests","Great USB-C Hub for your Macbook Pro
https://t.co/31j0JMgnDl
Was:$29.99 
Price:$26.99
#theinsaneapp #javascript #Developer #programmer #reactjs #serverless #WomenWhoCode #Linux #100DaysOfCode #python #programming #Coding #cheatsheet #samsung #iphone #apple",FALSE,NA,NA," 🇺🇸"
"14","140520929","1307280876141719552",2020-09-19 11:30:23,"calvarezdo","@anotherindie Hi 

I invite you to play my game, Imperios Estelares. It was developed in python-pygame for linux. English and spanish language availables.

You can download at the forum https://t.co/w9e326GSPC, ""news and downloads"" section.

I hope you like it.",FALSE,NA,NA,""
"15","866388623205081088","1307280515255296000",2020-09-19 11:28:57,"CodePathshala","What was your first programming language?

Mine was C.

#programmer #javascript #Python #100DaysOfCode",FALSE,NA,NA,"Noida, India"
"16","718463394278477824","1306411231000002565",2020-09-17 01:54:44,"Jeffrey_MacAsk","Once upon a time, Python the bug-fixing difficult language set sail for adventures. Python went home.",FALSE,NA,NA,""
"17","718463394278477824","1307264611759030275",2020-09-19 10:25:45,"Jeffrey_MacAsk","Once upon a time, Python the professional programming language set out for adventures. Python found an ancient book and opened it.  As Python read, the book told a strange tale: Once upon a time, Java the awesome programming language left their home. Java went home.",FALSE,NA,NA,""
"18","718463394278477824","1304113613758697472",2020-09-10 17:44:49,"Jeffrey_MacAsk","Once upon a time, Python the complicated object oriented language went to seek her forture. Python went home.",FALSE,NA,NA,""
"19","718463394278477824","1307251704505696257",2020-09-19 09:34:28,"Jeffrey_MacAsk","Once upon a time, Python the outstanding object oriented language went to seek her forture. Python went home.",FALSE,NA,NA,""
"20","718463394278477824","1304413062900973570",2020-09-11 13:34:43,"Jeffrey_MacAsk","Once upon a time, Python the awesome programming language set sail for adventures. Python went home.",FALSE,NA,NA,""
"21","718463394278477824","1305636096735354880",2020-09-14 22:34:37,"Jeffrey_MacAsk","Once upon a time, Python the experimental object oriented language set sail for adventures. Python went home.",FALSE,NA,NA,""
"22","718463394278477824","1304649505107832833",2020-09-12 05:14:15,"Jeffrey_MacAsk","Once upon a time, Python the experimental object oriented language left their home. Python went home.",FALSE,NA,NA,""
"23","718463394278477824","1307244217551466497",2020-09-19 09:04:43,"Jeffrey_MacAsk","Once upon a time, Python the outstanding programming language set sail for adventures. Python went home.",FALSE,NA,NA,""
"24","718463394278477824","1304891347724382212",2020-09-12 21:15:15,"Jeffrey_MacAsk","Once upon a time, Python the bug-fixing programming language went to seek his forture. Python went home.",FALSE,NA,NA,""
"25","718463394278477824","1306170140397051906",2020-09-16 09:56:43,"Jeffrey_MacAsk","Once upon a time, Python the awesome object oriented language left her home. Python went home.",FALSE,NA,NA,""
"26","718463394278477824","1306157593874894854",2020-09-16 09:06:52,"Jeffrey_MacAsk","Once upon a time, Python the outstanding difficult language left their home. Python went home.",FALSE,NA,NA,""
"27","718463394278477824","1307236870854762496",2020-09-19 08:35:31,"Jeffrey_MacAsk","Once upon a time, Python the bug-fixing object oriented language set sail for adventures. Python went home.",FALSE,NA,NA,""
"28","718463394278477824","1306388995325276168",2020-09-17 00:26:22,"Jeffrey_MacAsk","Once upon a time, C the bug-fixing phenomenal language went to seek their forture. C found an ancient book and opened it.  As C read, the book told a mysterious story: Once upon a time, Python the outstanding object oriented language set out for adventures. Python went home.",FALSE,NA,NA,""
"29","718463394278477824","1307262081100656640",2020-09-19 10:15:42,"Jeffrey_MacAsk","Once upon a time, Python the professional difficult language left her home. An old awesome difficult language told Python a story. 'Listen well' she said to Python, 'to this eerie legend. ' Once upon a time, C the complicated object oriented language left his home. C went home.'",FALSE,NA,NA,""
"30","718463394278477824","1306376037127933954",2020-09-16 23:34:53,"Jeffrey_MacAsk","Once upon a time, Python the professional difficult language set sail for adventures. Python went home.",FALSE,NA,NA,""
"31","718463394278477824","1307221470461022209",2020-09-19 07:34:20,"Jeffrey_MacAsk","Once upon a time, C the experimental difficult language left their home. C found an ancient book and opened it.  As C read, the book told an eerie legend: Once upon a time, Python the experimental phenomenal language went to seek their forture. Python went home.",FALSE,NA,NA,""
"32","718463394278477824","1304868805177417728",2020-09-12 19:45:41,"Jeffrey_MacAsk","Once upon a time, C the outstanding phenomenal language left his home. An old complicated phenomenal language told C a story. 'Listen well' she said to C, 'to this enchanting legend. ' Once upon a time, Python the experimental phenomenal language left his home. Python went home.'",FALSE,NA,NA,""
"33","718463394278477824","1307234198445580290",2020-09-19 08:24:54,"Jeffrey_MacAsk","Once upon a time, Python the experimental difficult language set out for adventures. Python went home.",FALSE,NA,NA,""
"34","718463394278477824","1304853470365790210",2020-09-12 18:44:44,"Jeffrey_MacAsk","Once upon a time, C++ the bug-fixing phenomenal language set sail for adventures. C++ found an ancient book and opened it.  As C++ read, the book told an eerie legend: Once upon a time, Python the professional object oriented language went to seek their forture. Python went home.",FALSE,NA,NA,""
"35","718463394278477824","1307211752615145473",2020-09-19 06:55:43,"Jeffrey_MacAsk","Once upon a time, Python the awesome difficult language set out for adventures. Python found an ancient book and opened it.  As Python read, the book told an enchanting story: Once upon a time, C the outstanding programming language went to seek his forture. C went home.",FALSE,NA,NA,""
"36","718463394278477824","1306360877512359938",2020-09-16 22:34:38,"Jeffrey_MacAsk","Once upon a time, C the professional programming language set out for adventures. C found an ancient book and opened it.  As C read, the book told an eerie tale: Once upon a time, Python the complicated difficult language left his home. Python went home.",FALSE,NA,NA,""
"37","718463394278477824","1304614478013751297",2020-09-12 02:55:04,"Jeffrey_MacAsk","Once upon a time, Python the professional programming language set sail for adventures. Python went home.",FALSE,NA,NA,""
"38","718463394278477824","1307241890253737986",2020-09-19 08:55:28,"Jeffrey_MacAsk","Once upon a time, Python the professional difficult language left his home. Python went home.",FALSE,NA,NA,""
"39","718463394278477824","1304599420072333312",2020-09-12 01:55:14,"Jeffrey_MacAsk","Once upon a time, Python the bug-fixing object oriented language left her home. Python found an ancient book and opened it.  As Python read, the book told a mysterious tale: Once upon a time, Java the complicated difficult language went to seek his forture. Java went home.",FALSE,NA,NA,""
"40","718463394278477824","1306134358319943683",2020-09-16 07:34:32,"Jeffrey_MacAsk","Once upon a time, Python the complicated phenomenal language set sail for adventures. Python went home.",FALSE,NA,NA,""
"41","718463394278477824","1306351000496857091",2020-09-16 21:55:24,"Jeffrey_MacAsk","Once upon a time, Python the experimental object oriented language left their home. Python went home.",FALSE,NA,NA,""
"42","718463394278477824","1305369282407260160",2020-09-14 04:54:24,"Jeffrey_MacAsk","Once upon a time, Python the bug-fixing object oriented language set sail for adventures. Python went home.",FALSE,NA,NA,""
"43","718463394278477824","1304830863847362568",2020-09-12 17:14:55,"Jeffrey_MacAsk","Once upon a time, C the awesome object oriented language set out for adventures. C found an ancient book and opened it.  As C read, the book told an eerie legend: Once upon a time, Python the outstanding difficult language set sail for adventures. Python went home.",FALSE,NA,NA,""
"44","718463394278477824","1305080263190478849",2020-09-13 09:45:56,"Jeffrey_MacAsk","Once upon a time, C the awesome programming language set sail for adventures. C found an ancient book and opened it.  As C read, the book told a portentous tale: Once upon a time, Python the professional programming language set sail for adventures. Python went home.",FALSE,NA,NA,""
"45","718463394278477824","1307249743337271297",2020-09-19 09:26:40,"Jeffrey_MacAsk","Once upon a time, C the awesome programming language went to seek her forture. C found an ancient book and opened it.  As C read, the book told an eerie story: Once upon a time, Python the professional object oriented language set sail for adventures. Python went home.",FALSE,NA,NA,""
"46","718463394278477824","1304883598303125509",2020-09-12 20:44:28,"Jeffrey_MacAsk","Once upon a time, C++ the professional difficult language set sail for adventures. C++ found an ancient book and opened it.  As C++ read, the book told a portentous story: Once upon a time, Python the outstanding phenomenal language left their home. Python went home.",FALSE,NA,NA,""
"47","718463394278477824","1305361988932063232",2020-09-14 04:25:25,"Jeffrey_MacAsk","Once upon a time, Java the experimental difficult language set sail for adventures. Java found an ancient book and opened it.  As Java read, the book told an eerie tale: Once upon a time, Python the professional object oriented language left their home. Python went home.",FALSE,NA,NA,""
"48","718463394278477824","1307166396107849730",2020-09-19 03:55:29,"Jeffrey_MacAsk","Once upon a time, Python the experimental difficult language went to seek his forture. Python went home.",FALSE,NA,NA,""
"49","718463394278477824","1307143831180242944",2020-09-19 02:25:49,"Jeffrey_MacAsk","Once upon a time, Python the bug-fixing object oriented language left his home. Python went home.",FALSE,NA,NA,""
"50","718463394278477824","1305344460642017280",2020-09-14 03:15:46,"Jeffrey_MacAsk","Once upon a time, Python the awesome difficult language set sail for adventures. Python went home.",FALSE,NA,NA,""
"51","718463394278477824","1305847460766547968",2020-09-15 12:34:30,"Jeffrey_MacAsk","Once upon a time, Python the complicated object oriented language left their home. Python went home.",FALSE,NA,NA,""
"52","718463394278477824","1305558179619758082",2020-09-14 17:25:00,"Jeffrey_MacAsk","Once upon a time, C the awesome phenomenal language left his home. C found an ancient book and opened it.  As C read, the book told a portentous legend: Once upon a time, Python the awesome object oriented language went to seek their forture. Python went home.",FALSE,NA,NA,""
"53","718463394278477824","1306267843026128902",2020-09-16 16:24:57,"Jeffrey_MacAsk","Once upon a time, Python the experimental phenomenal language went to seek their forture. Python went home.",FALSE,NA,NA,""
"54","718463394278477824","1304556437314600967",2020-09-11 23:04:26,"Jeffrey_MacAsk","Once upon a time, Python the awesome object oriented language went to seek his forture. Python went home.",FALSE,NA,NA,""
"55","718463394278477824","1306262751237595139",2020-09-16 16:04:43,"Jeffrey_MacAsk","Once upon a time, Python the outstanding object oriented language set out for adventures. Python went home.",FALSE,NA,NA,""
"56","718463394278477824","1307128391586533378",2020-09-19 01:24:28,"Jeffrey_MacAsk","Once upon a time, Python the outstanding phenomenal language left their home. Python went home.",FALSE,NA,NA,""
"57","718463394278477824","1306892256692121602",2020-09-18 09:46:09,"Jeffrey_MacAsk","Once upon a time, Python the awesome object oriented language left her home. Python went home.",FALSE,NA,NA,""
"58","718463394278477824","1305213605638541312",2020-09-13 18:35:47,"Jeffrey_MacAsk","Once upon a time, Python the outstanding object oriented language left their home. Python went home.",FALSE,NA,NA,""
"59","718463394278477824","1306607564151492614",2020-09-17 14:54:53,"Jeffrey_MacAsk","Once upon a time, Python the complicated object oriented language set out for adventures. Python found an ancient book and opened it.  As Python read, the book told an eerie saga: Once upon a time, C the professional programming language went to seek his forture. C went home.",FALSE,NA,NA,""
"60","718463394278477824","1305545513132060673",2020-09-14 16:34:40,"Jeffrey_MacAsk","Once upon a time, Python the experimental programming language left her home. Python found an ancient book and opened it.  As Python read, the book told a mysterious legend: Once upon a time, C the awesome programming language set sail for adventures. C went home.",FALSE,NA,NA,""
"61","718463394278477824","1307118488897626115",2020-09-19 00:45:07,"Jeffrey_MacAsk","Once upon a time, Python the experimental programming language set out for adventures. Python went home.",FALSE,NA,NA,""
"62","718463394278477824","1306305798075822083",2020-09-16 18:55:46,"Jeffrey_MacAsk","Once upon a time, Python the awesome programming language left her home. Python went home.",FALSE,NA,NA,""
"63","718463394278477824","1306602855403409408",2020-09-17 14:36:10,"Jeffrey_MacAsk","Once upon a time, Python the bug-fixing object oriented language set out for adventures. Python went home.",FALSE,NA,NA,""
"64","718463394278477824","1305045012967755777",2020-09-13 07:25:52,"Jeffrey_MacAsk","Once upon a time, Python the experimental difficult language went to seek her forture. Python went home.",FALSE,NA,NA,""
"65","718463394278477824","1304800602170556421",2020-09-12 15:14:40,"Jeffrey_MacAsk","Once upon a time, Python the awesome phenomenal language set sail for adventures. Python went home.",FALSE,NA,NA,""
"66","718463394278477824","1306867611909738497",2020-09-18 08:08:13,"Jeffrey_MacAsk","Once upon a time, Python the experimental object oriented language set sail for adventures. Python went home.",FALSE,NA,NA,""
"67","718463394278477824","1307017808912539649",2020-09-18 18:05:03,"Jeffrey_MacAsk","Once upon a time, Python the complicated programming language left his home. Python went home.",FALSE,NA,NA,""
"68","718463394278477824","1307098443027021826",2020-09-18 23:25:28,"Jeffrey_MacAsk","Once upon a time, Python the complicated phenomenal language set out for adventures. Python went home.",FALSE,NA,NA,""
"69","718463394278477824","1307095986993598465",2020-09-18 23:15:42,"Jeffrey_MacAsk","Once upon a time, Python the experimental programming language set sail for adventures. Python went home.",FALSE,NA,NA,""
"70","718463394278477824","1304523779549409280",2020-09-11 20:54:40,"Jeffrey_MacAsk","Once upon a time, Python the bug-fixing programming language set out for adventures. Python went home.",FALSE,NA,NA,""
"71","718463394278477824","1304516456730824704",2020-09-11 20:25:34,"Jeffrey_MacAsk","Once upon a time, Python the professional object oriented language set out for adventures. Python went home.",FALSE,NA,NA,""
"72","718463394278477824","1307083126276063233",2020-09-18 22:24:36,"Jeffrey_MacAsk","Once upon a time, Python the professional object oriented language went to seek his forture. Python found an ancient book and opened it.  As Python read, the book told an eerie legend: Once upon a time, Java the complicated object oriented language left her home. Java went home.",FALSE,NA,NA,""
"73","718463394278477824","1305792170499231745",2020-09-15 08:54:48,"Jeffrey_MacAsk","Once upon a time, Python the complicated phenomenal language left her home. Python found an ancient book and opened it.  As Python read, the book told a mysterious saga: Once upon a time, C++ the bug-fixing difficult language set out for adventures. C++ went home.",FALSE,NA,NA,""
"74","718463394278477824","1304506801820446720",2020-09-11 19:47:12,"Jeffrey_MacAsk","Once upon a time, Python the awesome object oriented language left their home. Python went home.",FALSE,NA,NA,""
"75","718463394278477824","1304785818972815360",2020-09-12 14:15:55,"Jeffrey_MacAsk","Once upon a time, Java the bug-fixing difficult language set sail for adventures. Java found an ancient book and opened it.  As Java read, the book told an eerie tale: Once upon a time, Python the outstanding object oriented language left his home. Python went home.",FALSE,NA,NA,""
"76","718463394278477824","1306033964474396678",2020-09-16 00:55:36,"Jeffrey_MacAsk","Once upon a time, Python the experimental difficult language left their home. Python found an ancient book and opened it.  As Python read, the book told a mysterious story: Once upon a time, C the complicated programming language set sail for adventures. C went home.",FALSE,NA,NA,""
"77","718463394278477824","1307073099913928707",2020-09-18 21:44:45,"Jeffrey_MacAsk","Once upon a time, Python the professional difficult language set out for adventures. Python found an ancient book and opened it.  As Python read, the book told a strange tale: Once upon a time, C the complicated object oriented language set out for adventures. C went home.",FALSE,NA,NA,""
"78","718463394278477824","1304841645251325952",2020-09-12 17:57:45,"Jeffrey_MacAsk","Once upon a time, Python the awesome object oriented language set sail for adventures. Python went home.",FALSE,NA,NA,""
"79","718463394278477824","1304775400564969477",2020-09-12 13:34:31,"Jeffrey_MacAsk","Once upon a time, Python the awesome programming language left their home. Python found an ancient book and opened it.  As Python read, the book told a mysterious legend: Once upon a time, C the professional phenomenal language went to seek their forture. C went home.",FALSE,NA,NA,""
"80","718463394278477824","1304262076299444225",2020-09-11 03:34:45,"Jeffrey_MacAsk","Once upon a time, Python the outstanding object oriented language set out for adventures. Python went home.",FALSE,NA,NA,""
"81","718463394278477824","1305510252033519617",2020-09-14 14:14:33,"Jeffrey_MacAsk","Once upon a time, Python the outstanding difficult language set out for adventures. Python went home.",FALSE,NA,NA,""
"82","718463394278477824","1306003540675096576",2020-09-15 22:54:43,"Jeffrey_MacAsk","Once upon a time, C the professional programming language set out for adventures. C found an ancient book and opened it.  As C read, the book told an enchanting saga: Once upon a time, Python the awesome object oriented language set sail for adventures. Python went home.",FALSE,NA,NA,""
"83","718463394278477824","1306811563228135425",2020-09-18 04:25:30,"Jeffrey_MacAsk","Once upon a time, Python the experimental object oriented language went to seek their forture. Python went home.",FALSE,NA,NA,""
"84","718463394278477824","1307060506159611905",2020-09-18 20:54:43,"Jeffrey_MacAsk","Once upon a time, C the outstanding object oriented language set out for adventures. C found an ancient book and opened it.  As C read, the book told a portentous saga: Once upon a time, Python the outstanding difficult language went to seek her forture. Python went home.",FALSE,NA,NA,""
"85","718463394278477824","1306343224093609984",2020-09-16 21:24:29,"Jeffrey_MacAsk","Once upon a time, Python the complicated programming language went to seek their forture. Python went home.",FALSE,NA,NA,""
"86","718463394278477824","1304828504635301888",2020-09-12 17:05:32,"Jeffrey_MacAsk","Once upon a time, Python the experimental difficult language went to seek their forture. Python found an ancient book and opened it.  As Python read, the book told an eerie story: Once upon a time, Java the bug-fixing programming language left his home. Java went home.",FALSE,NA,NA,""
"87","718463394278477824","1306275378760224773",2020-09-16 16:54:54,"Jeffrey_MacAsk","Once upon a time, Python the complicated object oriented language went to seek her forture. Python went home.",FALSE,NA,NA,""
"88","718463394278477824","1304765482520711168",2020-09-12 12:55:07,"Jeffrey_MacAsk","Once upon a time, Python the experimental programming language set out for adventures. Python found an ancient book and opened it.  As Python read, the book told a strange saga: Once upon a time, Java the outstanding phenomenal language left their home. Java went home.",FALSE,NA,NA,""
"89","718463394278477824","1305752053940211713",2020-09-15 06:15:24,"Jeffrey_MacAsk","Once upon a time, Python the professional phenomenal language set sail for adventures. Python went home.",FALSE,NA,NA,""
"90","718463394278477824","1304484110509969415",2020-09-11 18:17:02,"Jeffrey_MacAsk","Once upon a time, Python the bug-fixing object oriented language went to seek her forture. Python went home.",FALSE,NA,NA,""
"91","718463394278477824","1307050446180278272",2020-09-18 20:14:44,"Jeffrey_MacAsk","Once upon a time, Python the awesome phenomenal language left his home. Python found an ancient book and opened it.  As Python read, the book told an eerie story: Once upon a time, C the awesome object oriented language set out for adventures. C went home.",FALSE,NA,NA,""
"92","718463394278477824","1307048112494653441",2020-09-18 20:05:28,"Jeffrey_MacAsk","Once upon a time, Python the complicated difficult language left her home. Python found an ancient book and opened it.  As Python read, the book told an eerie story: Once upon a time, C the complicated difficult language went to seek his forture. C went home.",FALSE,NA,NA,""
"93","718463394278477824","1304899000479494147",2020-09-12 21:45:40,"Jeffrey_MacAsk","Once upon a time, Python the professional phenomenal language set sail for adventures. Python went home.",FALSE,NA,NA,""
"94","718463394278477824","1306791457479634945",2020-09-18 03:05:37,"Jeffrey_MacAsk","Once upon a time, Python the professional programming language set out for adventures. Python went home.",FALSE,NA,NA,""
"95","718463394278477824","1305646104688689158",2020-09-14 23:14:23,"Jeffrey_MacAsk","Once upon a time, Python the outstanding object oriented language went to seek their forture. Python went home.",FALSE,NA,NA,""
"96","718463394278477824","1304750257042055168",2020-09-12 11:54:37,"Jeffrey_MacAsk","Once upon a time, Python the complicated phenomenal language set sail for adventures. Python went home.",FALSE,NA,NA,""
"97","718463394278477824","1307035651100078080",2020-09-18 19:15:57,"Jeffrey_MacAsk","Once upon a time, Python the awesome object oriented language set sail for adventures. Python went home.",FALSE,NA,NA,""
"98","718463394278477824","1306975073174261760",2020-09-18 15:15:14,"Jeffrey_MacAsk","Once upon a time, Python the bug-fixing phenomenal language set out for adventures. Python went home.",FALSE,NA,NA,""
"99","718463394278477824","1306778653510991874",2020-09-18 02:14:44,"Jeffrey_MacAsk","Once upon a time, Python the bug-fixing phenomenal language set sail for adventures. Python found an ancient book and opened it.  As Python read, the book told a mysterious legend: Once upon a time, Java the outstanding phenomenal language set out for adventures. Java went home.",FALSE,NA,NA,""
"100","718463394278477824","1305211108660260872",2020-09-13 18:25:52,"Jeffrey_MacAsk","Once upon a time, Python the bug-fixing programming language left their home. Python found an ancient book and opened it.  As Python read, the book told an enchanting legend: Once upon a time, Python the professional difficult language left her home. Python went home.",FALSE,NA,NA,""
"101","718463394278477824","1305482577348878340",2020-09-14 12:24:35,"Jeffrey_MacAsk","Once upon a time, Python the experimental programming language set sail for adventures. Python found an ancient book and opened it.  As Python read, the book told an enchanting legend: Once upon a time, Java the complicated programming language left their home. Java went home.",FALSE,NA,NA,""
"102","718463394278477824","1305311644738818050",2020-09-14 01:05:22,"Jeffrey_MacAsk","Once upon a time, Python the complicated difficult language set sail for adventures. Python went home.",FALSE,NA,NA,""
"103","718463394278477824","1307030540390993922",2020-09-18 18:55:38,"Jeffrey_MacAsk","Once upon a time, Java the bug-fixing difficult language set out for adventures. Java found an ancient book and opened it.  As Java read, the book told a mysterious saga: Once upon a time, Python the awesome phenomenal language set out for adventures. Python went home.",FALSE,NA,NA,""
"104","718463394278477824","1306247815258087424",2020-09-16 15:05:22,"Jeffrey_MacAsk","Once upon a time, C the professional programming language set sail for adventures. C found an ancient book and opened it.  As C read, the book told a mysterious story: Once upon a time, Python the outstanding object oriented language set out for adventures. Python went home.",FALSE,NA,NA,""
"105","718463394278477824","1304732598976081921",2020-09-12 10:44:27,"Jeffrey_MacAsk","Once upon a time, Python the awesome programming language left her home. Python went home.",FALSE,NA,NA,""
"106","718463394278477824","1307020219592970241",2020-09-18 18:14:38,"Jeffrey_MacAsk","Once upon a time, Python the professional difficult language went to seek her forture. Python went home.",FALSE,NA,NA,""
"107","718463394278477824","1306748414894526465",2020-09-18 00:14:34,"Jeffrey_MacAsk","Once upon a time, Python the professional object oriented language went to seek her forture. Python went home.",FALSE,NA,NA,""
"108","718463394278477824","1304722531799183362",2020-09-12 10:04:26,"Jeffrey_MacAsk","Once upon a time, C++ the bug-fixing object oriented language left their home. C++ found an ancient book and opened it.  As C++ read, the book told a strange legend: Once upon a time, Python the bug-fixing difficult language went to seek his forture. Python went home.",FALSE,NA,NA,""
"109","718463394278477824","1304456094002171907",2020-09-11 16:25:43,"Jeffrey_MacAsk","Once upon a time, Python the outstanding phenomenal language set sail for adventures. Python went home.",FALSE,NA,NA,""
"110","718463394278477824","1304714954696785921",2020-09-12 09:34:20,"Jeffrey_MacAsk","Once upon a time, Python the awesome difficult language set sail for adventures. Python went home.",FALSE,NA,NA,""
"111","718463394278477824","1306237536885526529",2020-09-16 14:24:32,"Jeffrey_MacAsk","Once upon a time, Python the complicated object oriented language left his home. Python found an ancient book and opened it.  As Python read, the book told a strange tale: Once upon a time, Java the outstanding programming language set out for adventures. Java went home.",FALSE,NA,NA,""
"112","718463394278477824","1306733642887069702",2020-09-17 23:15:53,"Jeffrey_MacAsk","Once upon a time, Python the bug-fixing object oriented language set sail for adventures. Python found an ancient book and opened it.  As Python read, the book told a mysterious legend: Once upon a time, C++ the awesome difficult language left her home. C++ went home.",FALSE,NA,NA,""
"113","718463394278477824","1307015158913433602",2020-09-18 17:54:31,"Jeffrey_MacAsk","Once upon a time, Python the professional difficult language went to seek his forture. Python went home.",FALSE,NA,NA,""
"114","718463394278477824","1306288114592346113",2020-09-16 17:45:30,"Jeffrey_MacAsk","Once upon a time, Python the complicated phenomenal language left her home. Python found an ancient book and opened it.  As Python read, the book told an eerie legend: Once upon a time, Python the outstanding difficult language set sail for adventures. Python went home.",FALSE,NA,NA,""
"115","718463394278477824","1305459857735245825",2020-09-14 10:54:19,"Jeffrey_MacAsk","Once upon a time, Python the awesome programming language set sail for adventures. Python went home.",FALSE,NA,NA,""
"116","718463394278477824","1305938159067377664",2020-09-15 18:34:54,"Jeffrey_MacAsk","Once upon a time, Python the complicated object oriented language set out for adventures. Python went home.",FALSE,NA,NA,""
"117","718463394278477824","1304161343126331393",2020-09-10 20:54:29,"Jeffrey_MacAsk","Once upon a time, Python the complicated object oriented language set out for adventures. Python went home.",FALSE,NA,NA,""
"118","718463394278477824","1305452323603394560",2020-09-14 10:24:22,"Jeffrey_MacAsk","Once upon a time, Python the professional programming language left her home. Python went home.",FALSE,NA,NA,""
"119","718463394278477824","1304929032602087425",2020-09-12 23:45:00,"Jeffrey_MacAsk","Once upon a time, Python the experimental programming language set sail for adventures. Python went home.",FALSE,NA,NA,""
"120","718463394278477824","1306229988744667136",2020-09-16 13:54:32,"Jeffrey_MacAsk","Once upon a time, Python the outstanding phenomenal language set out for adventures. Python went home.",FALSE,NA,NA,""
"121","718463394278477824","1304699848462159872",2020-09-12 08:34:18,"Jeffrey_MacAsk","Once upon a time, Python the complicated phenomenal language left his home. Python went home.",FALSE,NA,NA,""
